data_medicao,temp_real,temp_predita,temp_predita_floor,umi_real,umi_predita
23/02/2022 18:24,31.0,25.1,25,63,61.67
23/02/2022 18:25,31.0,25.1,25,63,61.67
23/02/2022 18:26,31.0,25.1,25,63,61.67
23/02/2022 18:27,31.0,25.1,25,63,61.67
23/02/2022 18:28,31.0,25.1,25,63,61.67
23/02/2022 18:29,31.0,25.1,25,63,61.67
23/02/2022 18:30,31.0,25.1,25,63,61.67
23/02/2022 18:31,31.0,25.1,25,63,61.67
23/02/2022 18:32,31.0,25.1,25,63,61.67
23/02/2022 18:33,31.0,25.1,25,63,61.67
23/02/2022 18:34,31.0,25.1,25,63,61.67
23/02/2022 18:35,31.0,25.1,25,63,61.67
23/02/2022 18:36,30.0,25.1,25,62,61.67
23/02/2022 18:37,31.0,25.1,25,63,61.67
23/02/2022 18:38,31.0,25.1,25,63,61.67
23/02/2022 18:40,31.0,25.11,25,63,61.67
23/02/2022 18:41,31.0,25.11,25,63,61.67
23/02/2022 18:42,31.0,25.11,25,64,61.67
23/02/2022 18:43,31.0,25.11,25,63,61.67
23/02/2022 18:44,31.0,25.11,25,64,61.67
23/02/2022 18:45,31.0,25.11,25,64,61.67
23/02/2022 18:46,31.0,25.11,25,64,61.67
23/02/2022 18:47,31.0,25.11,25,64,61.67
23/02/2022 18:48,31.0,25.11,25,64,61.67
23/02/2022 18:49,31.0,25.11,25,64,61.67
23/02/2022 18:50,31.0,25.11,25,64,61.67
23/02/2022 18:51,31.0,25.03,25,64,61.9
23/02/2022 18:52,31.0,25.03,25,64,61.9
23/02/2022 18:53,31.0,25.03,25,64,61.9
23/02/2022 18:54,31.0,25.03,25,63,61.9
23/02/2022 18:55,31.0,25.03,25,64,61.9
23/02/2022 18:56,31.0,25.03,25,64,61.9
23/02/2022 18:57,31.0,25.03,25,64,61.9
23/02/2022 18:58,31.0,25.03,25,64,61.9
23/02/2022 18:59,31.0,25.03,25,64,61.9
23/02/2022 19:00,31.0,25.03,25,64,61.9
23/02/2022 19:01,31.0,25.03,25,64,61.9
23/02/2022 19:02,31.0,25.03,25,64,61.9
23/02/2022 19:03,31.0,25.03,25,64,61.9
23/02/2022 19:04,31.0,25.03,25,64,61.9
23/02/2022 19:05,31.0,25.03,25,64,61.9
23/02/2022 19:06,31.0,25.03,25,64,61.9
23/02/2022 19:08,31.0,25.04,25,64,61.9
23/02/2022 19:09,31.0,25.04,25,64,61.9
23/02/2022 19:10,31.0,25.04,25,64,61.9
23/02/2022 19:11,31.0,25.04,25,64,61.9
23/02/2022 19:12,31.0,25.04,25,64,61.9
23/02/2022 19:13,31.0,25.04,25,64,61.9
23/02/2022 19:14,31.0,25.04,25,64,61.9
23/02/2022 19:15,31.0,25.04,25,64,61.9
23/02/2022 19:16,31.0,25.04,25,64,61.9
23/02/2022 19:17,31.0,25.04,25,64,61.9
23/02/2022 19:18,31.0,25.04,25,64,61.9
23/02/2022 19:19,31.0,25.04,25,64,61.9
23/02/2022 19:20,30.0,25.04,25,62,61.9
23/02/2022 19:21,31.0,24.97,24,64,62.2
23/02/2022 19:22,31.0,24.97,24,63,62.2
23/02/2022 19:23,31.0,24.97,24,64,62.2
23/02/2022 19:24,30.0,24.97,24,63,62.2
23/02/2022 19:25,31.0,24.97,24,63,62.2
23/02/2022 19:26,30.0,24.97,24,62,62.2
23/02/2022 19:27,30.0,24.97,24,62,62.2
23/02/2022 19:28,30.0,24.97,24,62,62.2
23/02/2022 19:29,30.0,24.97,24,62,62.2
23/02/2022 19:30,31.0,24.98,24,63,62.2
23/02/2022 19:31,31.0,24.98,24,63,62.2
23/02/2022 19:32,31.0,24.98,24,63,62.2
23/02/2022 19:33,31.0,24.98,24,63,62.2
23/02/2022 19:34,31.0,24.98,24,63,62.2
23/02/2022 19:35,30.0,24.98,24,63,62.2
23/02/2022 19:37,31.0,24.98,24,63,62.2
23/02/2022 19:38,31.0,24.98,24,64,62.2
23/02/2022 19:39,30.0,24.98,24,63,62.2
23/02/2022 19:40,30.0,24.98,24,63,62.2
23/02/2022 19:41,31.0,24.98,24,64,62.2
23/02/2022 19:42,30.0,24.98,24,63,62.2
23/02/2022 19:43,30.0,24.98,24,63,62.2
23/02/2022 19:44,31.0,24.98,24,64,62.2
23/02/2022 19:45,30.0,24.98,24,63,62.2
23/02/2022 19:46,31.0,24.98,24,64,62.2
23/02/2022 19:47,31.0,24.98,24,64,62.2
23/02/2022 19:48,30.0,24.98,24,64,62.2
23/02/2022 19:49,30.0,24.98,24,63,62.2
23/02/2022 19:50,30.0,24.98,24,63,62.2
23/02/2022 19:51,31.0,24.96,24,65,62.52
23/02/2022 19:52,30.0,24.96,24,64,62.52
23/02/2022 19:53,30.0,24.96,24,64,62.52
23/02/2022 19:54,30.0,24.96,24,64,62.52
23/02/2022 19:55,31.0,24.96,24,65,62.52
23/02/2022 19:56,31.0,24.96,24,65,62.52
23/02/2022 19:57,31.0,24.96,24,65,62.52
23/02/2022 19:58,30.0,24.96,24,64,62.52
23/02/2022 19:59,30.0,24.96,24,64,62.52
23/02/2022 20:00,30.0,24.96,24,64,62.52
23/02/2022 20:01,30.0,24.96,24,60,62.52
23/02/2022 20:02,30.0,24.96,24,60,62.52
23/02/2022 20:03,30.0,24.96,24,64,62.53
23/02/2022 20:05,30.0,24.96,24,60,62.53
23/02/2022 20:06,30.0,24.96,24,60,62.53
23/02/2022 20:07,30.0,24.96,24,60,62.53
23/02/2022 20:08,30.0,24.96,24,64,62.53
23/02/2022 20:09,30.0,24.96,24,64,62.53
23/02/2022 20:10,30.0,24.96,24,64,62.53
23/02/2022 20:11,30.0,24.96,24,64,62.53
23/02/2022 20:12,31.0,24.96,24,65,62.53
23/02/2022 20:13,30.0,24.96,24,64,62.53
23/02/2022 20:14,30.0,24.96,24,60,62.53
23/02/2022 20:15,30.0,24.96,24,64,62.53
23/02/2022 20:16,30.0,24.96,24,64,62.53
23/02/2022 20:17,30.0,24.96,24,60,62.53
23/02/2022 20:18,30.0,24.96,24,64,62.53
23/02/2022 20:19,30.0,24.96,24,64,62.53
23/02/2022 20:20,30.0,24.96,24,64,62.53
23/02/2022 20:21,30.0,24.97,24,64,62.88
23/02/2022 20:22,30.0,24.97,24,60,62.88
23/02/2022 20:23,30.0,24.97,24,64,62.88
23/02/2022 20:24,31.0,24.97,24,65,62.88
23/02/2022 20:25,30.0,24.97,24,64,62.88
23/02/2022 20:26,30.0,24.97,24,60,62.88
23/02/2022 20:27,30.0,24.97,24,64,62.88
23/02/2022 20:28,30.0,24.97,24,61,62.88
23/02/2022 20:29,30.0,24.97,24,65,62.88
23/02/2022 20:30,30.0,24.97,24,65,62.88
23/02/2022 20:31,30.0,24.97,24,65,62.88
23/02/2022 20:32,30.0,24.97,24,65,62.88
23/02/2022 20:34,30.0,24.97,24,65,62.88
23/02/2022 20:35,30.0,24.97,24,65,62.88
23/02/2022 20:36,30.0,24.97,24,66,62.88
23/02/2022 20:37,30.0,24.97,24,66,62.88
23/02/2022 20:38,30.0,24.97,24,66,62.88
23/02/2022 20:39,30.0,24.97,24,66,62.88
23/02/2022 20:40,30.0,24.97,24,66,62.88
23/02/2022 20:41,30.0,24.97,24,66,62.88
23/02/2022 20:42,30.0,24.97,24,66,62.88
23/02/2022 20:43,30.0,24.97,24,66,62.88
23/02/2022 20:44,30.0,24.97,24,66,62.88
23/02/2022 20:45,30.0,24.97,24,66,62.88
23/02/2022 20:46,30.0,24.97,24,65,62.88
23/02/2022 20:47,30.0,24.97,24,66,62.88
23/02/2022 20:48,30.0,24.97,24,62,62.88
23/02/2022 20:49,30.0,24.97,24,66,62.88
23/02/2022 20:50,30.0,24.97,24,66,62.88
23/02/2022 20:51,30.0,24.98,24,65,63.27
23/02/2022 20:52,30.0,24.98,24,66,63.27
23/02/2022 20:53,30.0,24.98,24,66,63.27
23/02/2022 20:54,30.0,24.98,24,66,63.27
23/02/2022 20:55,30.0,24.98,24,66,63.27
23/02/2022 20:56,30.0,24.98,24,65,63.27
23/02/2022 20:57,30.0,24.98,24,65,63.27
23/02/2022 20:58,30.0,24.98,24,65,63.28
23/02/2022 20:59,30.0,24.98,24,61,63.28
23/02/2022 21:00,30.0,24.98,24,61,63.28
23/02/2022 21:02,30.0,24.98,24,65,63.28
23/02/2022 21:03,30.0,24.98,24,65,63.28
23/02/2022 21:04,30.0,24.98,24,65,63.28
23/02/2022 21:05,30.0,24.98,24,65,63.28
23/02/2022 21:06,31.0,24.98,24,66,63.28
23/02/2022 21:07,30.0,24.98,24,65,63.28
23/02/2022 21:08,30.0,24.98,24,65,63.28
23/02/2022 21:09,30.0,24.98,24,65,63.28
23/02/2022 21:10,30.0,24.98,24,61,63.28
23/02/2022 21:11,30.0,24.98,24,65,63.28
23/02/2022 21:12,30.0,24.98,24,65,63.28
23/02/2022 21:13,30.0,24.98,24,65,63.28
23/02/2022 21:14,30.0,24.98,24,65,63.28
23/02/2022 21:15,30.0,24.98,24,61,63.28
23/02/2022 21:16,30.0,24.98,24,65,63.28
23/02/2022 21:17,30.0,24.98,24,65,63.28
23/02/2022 21:18,30.0,24.98,24,65,63.28
23/02/2022 21:19,30.0,24.99,24,65,63.28
23/02/2022 21:20,30.0,24.99,24,65,63.28
23/02/2022 21:21,30.0,24.96,24,65,63.7
23/02/2022 21:22,30.0,24.96,24,65,63.7
23/02/2022 21:23,30.0,24.96,24,61,63.7
23/02/2022 21:24,30.0,24.96,24,61,63.7
23/02/2022 21:25,30.0,24.96,24,61,63.7
23/02/2022 21:26,30.0,24.96,24,61,63.7
23/02/2022 21:27,30.0,24.97,24,65,63.7
23/02/2022 21:28,30.0,24.97,24,66,63.7
23/02/2022 21:30,30.0,24.97,24,66,63.7
23/02/2022 21:31,30.0,24.97,24,66,63.7
23/02/2022 21:32,30.0,24.97,24,66,63.71
23/02/2022 21:33,30.0,24.97,24,66,63.71
23/02/2022 21:34,30.0,24.97,24,65,63.71
23/02/2022 21:35,30.0,24.97,24,65,63.71
23/02/2022 21:36,30.0,24.97,24,65,63.71
23/02/2022 21:37,30.0,24.97,24,65,63.71
23/02/2022 21:38,30.0,24.97,24,65,63.71
23/02/2022 21:39,30.0,24.97,24,65,63.71
23/02/2022 21:40,30.0,24.97,24,66,63.71
23/02/2022 21:41,30.0,24.97,24,66,63.71
23/02/2022 21:42,30.0,24.97,24,65,63.71
23/02/2022 21:43,30.0,24.97,24,65,63.71
23/02/2022 21:44,30.0,24.97,24,65,63.71
23/02/2022 21:45,30.0,24.97,24,65,63.71
23/02/2022 21:46,30.0,24.97,24,65,63.71
23/02/2022 21:47,30.0,24.97,24,65,63.71
23/02/2022 21:48,30.0,24.97,24,61,63.71
23/02/2022 21:49,30.0,24.97,24,66,63.71
23/02/2022 21:50,30.0,24.97,24,65,63.71
23/02/2022 21:51,30.0,24.92,24,61,64.15
23/02/2022 21:52,30.0,24.92,24,65,64.15
23/02/2022 21:53,30.0,24.92,24,65,64.15
23/02/2022 21:54,30.0,24.92,24,64,64.15
23/02/2022 21:55,30.0,24.92,24,65,64.15
23/02/2022 21:56,30.0,24.92,24,63,64.15
23/02/2022 21:58,30.0,24.92,24,64,64.15
23/02/2022 21:59,31.0,24.92,24,65,64.15
23/02/2022 22:00,30.0,24.92,24,64,64.15
23/02/2022 22:01,30.0,24.92,24,63,64.15
23/02/2022 22:02,30.0,24.92,24,63,64.15
23/02/2022 22:03,30.0,24.92,24,64,64.15
23/02/2022 22:04,30.0,24.93,24,64,64.15
23/02/2022 22:05,30.0,24.93,24,64,64.15
23/02/2022 22:06,30.0,24.93,24,64,64.15
23/02/2022 22:07,30.0,24.93,24,63,64.15
23/02/2022 22:08,30.0,24.93,24,64,64.15
23/02/2022 22:09,30.0,24.93,24,64,64.15
23/02/2022 22:10,30.0,24.93,24,64,64.15
23/02/2022 22:11,30.0,24.93,24,64,64.15
23/02/2022 22:12,30.0,24.93,24,63,64.15
23/02/2022 22:13,30.0,24.93,24,63,64.15
23/02/2022 22:14,30.0,24.93,24,63,64.15
23/02/2022 22:15,30.0,24.93,24,63,64.15
23/02/2022 22:16,30.0,24.93,24,63,64.15
23/02/2022 22:17,30.0,24.93,24,63,64.15
23/02/2022 22:18,30.0,24.93,24,63,64.15
23/02/2022 22:19,30.0,24.93,24,63,64.15
23/02/2022 22:20,30.0,24.93,24,63,64.15
23/02/2022 22:21,30.0,24.89,24,63,64.58
23/02/2022 22:22,30.0,24.89,24,63,64.58
23/02/2022 22:23,30.0,24.89,24,63,64.58
23/02/2022 22:24,30.0,24.89,24,63,64.58
23/02/2022 22:26,30.0,24.89,24,63,64.58
23/02/2022 22:27,30.0,24.89,24,64,64.58
23/02/2022 22:28,30.0,24.89,24,64,64.58
23/02/2022 22:29,30.0,24.89,24,64,64.58
23/02/2022 22:30,30.0,24.89,24,64,64.58
23/02/2022 22:31,30.0,24.89,24,64,64.58
23/02/2022 22:32,30.0,24.89,24,64,64.58
23/02/2022 22:33,31.0,24.89,24,65,64.58
23/02/2022 22:34,30.0,24.89,24,64,64.58
23/02/2022 22:35,30.0,24.89,24,64,64.58
23/02/2022 22:36,30.0,24.89,24,64,64.58
23/02/2022 22:37,30.0,24.89,24,64,64.58
23/02/2022 22:38,30.0,24.89,24,65,64.58
23/02/2022 22:39,30.0,24.89,24,64,64.58
23/02/2022 22:40,30.0,24.89,24,65,64.58
23/02/2022 22:41,30.0,24.89,24,65,64.58
23/02/2022 22:42,30.0,24.89,24,65,64.58
23/02/2022 22:43,31.0,24.89,24,66,64.58
23/02/2022 22:44,30.0,24.89,24,65,64.58
23/02/2022 22:45,30.0,24.89,24,65,64.58
23/02/2022 22:46,30.0,24.89,24,65,64.58
23/02/2022 22:47,30.0,24.89,24,65,64.58
23/02/2022 22:48,30.0,24.89,24,65,64.58
23/02/2022 22:49,30.0,24.89,24,65,64.58
23/02/2022 22:50,30.0,24.89,24,65,64.58
23/02/2022 22:51,30.0,24.88,24,65,65.0
23/02/2022 22:52,30.0,24.88,24,65,65.0
23/02/2022 22:53,30.0,24.88,24,65,65.0
23/02/2022 22:55,30.0,24.88,24,65,65.0
23/02/2022 22:56,30.0,24.88,24,65,65.0
23/02/2022 22:57,30.0,24.88,24,65,65.0
23/02/2022 22:58,30.0,24.88,24,65,65.0
23/02/2022 22:59,30.0,24.88,24,65,65.0
23/02/2022 23:00,30.0,24.88,24,65,65.0
23/02/2022 23:01,30.0,24.88,24,65,65.0
23/02/2022 23:02,30.0,24.88,24,61,65.0
23/02/2022 23:03,30.0,24.88,24,65,65.0
23/02/2022 23:04,30.0,24.88,24,65,65.0
23/02/2022 23:05,30.0,24.88,24,65,65.0
23/02/2022 23:06,30.0,24.88,24,65,65.0
23/02/2022 23:07,30.0,24.88,24,65,65.0
23/02/2022 23:08,30.0,24.88,24,65,65.0
23/02/2022 23:09,30.0,24.88,24,65,65.0
23/02/2022 23:10,30.0,24.88,24,65,65.0
23/02/2022 23:11,30.0,24.88,24,65,65.0
23/02/2022 23:12,30.0,24.88,24,65,65.0
23/02/2022 23:13,30.0,24.88,24,61,65.0
23/02/2022 23:14,30.0,24.88,24,65,65.0
23/02/2022 23:15,30.0,24.88,24,65,65.0
23/02/2022 23:16,30.0,24.88,24,65,65.0
23/02/2022 23:17,30.0,24.88,24,65,65.0
23/02/2022 23:18,30.0,24.88,24,65,65.0
23/02/2022 23:19,30.0,24.88,24,65,65.0
23/02/2022 23:20,30.0,24.88,24,65,65.0
23/02/2022 23:21,30.0,24.89,24,66,65.41
23/02/2022 23:23,30.0,24.89,24,66,65.41
23/02/2022 23:24,30.0,24.89,24,66,65.41
23/02/2022 23:25,30.0,24.89,24,66,65.41
23/02/2022 23:26,30.0,24.89,24,66,65.41
23/02/2022 23:27,30.0,24.89,24,66,65.41
23/02/2022 23:28,30.0,24.89,24,66,65.41
23/02/2022 23:29,30.0,24.89,24,66,65.41
23/02/2022 23:30,30.0,24.89,24,66,65.41
23/02/2022 23:31,30.0,24.89,24,66,65.41
23/02/2022 23:32,30.0,24.89,24,62,65.41
23/02/2022 23:33,30.0,24.89,24,66,65.41
23/02/2022 23:34,31.0,24.89,24,67,65.41
23/02/2022 23:35,30.0,24.89,24,66,65.41
23/02/2022 23:36,30.0,24.89,24,66,65.41
23/02/2022 23:37,30.0,24.89,24,65,65.41
23/02/2022 23:38,30.0,24.89,24,67,65.41
23/02/2022 23:39,30.0,24.89,24,66,65.41
23/02/2022 23:40,30.0,24.89,24,66,65.41
23/02/2022 23:41,30.0,24.89,24,66,65.41
23/02/2022 23:42,30.0,24.89,24,66,65.41
23/02/2022 23:43,30.0,24.89,24,66,65.41
23/02/2022 23:44,30.0,24.89,24,66,65.41
23/02/2022 23:45,30.0,24.89,24,66,65.41
23/02/2022 23:46,30.0,24.89,24,66,65.41
23/02/2022 23:47,30.0,24.89,24,66,65.41
23/02/2022 23:48,30.0,24.89,24,66,65.41
23/02/2022 23:49,30.0,24.89,24,66,65.41
23/02/2022 23:50,30.0,24.89,24,66,65.41
23/02/2022 23:52,30.0,24.89,24,66,65.83
23/02/2022 23:53,30.0,24.89,24,66,65.83
23/02/2022 23:54,30.0,24.89,24,66,65.83
23/02/2022 23:55,30.0,24.89,24,66,65.83
23/02/2022 23:56,30.0,24.89,24,66,65.83
23/02/2022 23:57,30.0,24.89,24,62,65.83
23/02/2022 23:58,30.0,24.89,24,66,65.83
23/02/2022 23:59,30.0,24.89,24,66,65.83
24/02/2022 00:00,30.0,25.64,25,66,65.81
24/02/2022 00:01,30.0,25.64,25,66,65.81
24/02/2022 00:02,30.0,25.65,25,62,65.81
24/02/2022 00:03,30.0,25.65,25,66,65.81
24/02/2022 00:04,30.0,25.65,25,66,65.81
24/02/2022 00:05,30.0,25.65,25,66,65.81
24/02/2022 00:06,30.0,25.65,25,66,65.81
24/02/2022 00:07,30.0,25.65,25,66,65.81
24/02/2022 00:08,30.0,25.65,25,66,65.81
24/02/2022 00:09,30.0,25.65,25,67,65.81
24/02/2022 00:10,30.0,25.65,25,66,65.81
24/02/2022 00:11,30.0,25.65,25,67,65.81
24/02/2022 00:12,30.0,25.65,25,67,65.81
24/02/2022 00:13,30.0,25.65,25,67,65.81
24/02/2022 00:14,30.0,25.65,25,67,65.81
24/02/2022 00:15,30.0,25.65,25,67,65.81
24/02/2022 00:16,30.0,25.65,25,67,65.81
24/02/2022 00:17,30.0,25.65,25,67,65.81
24/02/2022 00:18,30.0,25.65,25,67,65.81
24/02/2022 00:20,30.0,25.65,25,67,65.81
24/02/2022 00:21,30.0,25.65,25,67,65.81
24/02/2022 00:22,30.0,25.81,25,67,66.23
24/02/2022 00:23,30.0,25.81,25,67,66.23
24/02/2022 00:24,30.0,25.81,25,67,66.23
24/02/2022 00:25,30.0,25.81,25,67,66.23
24/02/2022 00:26,30.0,25.81,25,67,66.23
24/02/2022 00:27,30.0,25.81,25,67,66.23
24/02/2022 00:28,30.0,25.81,25,67,66.23
24/02/2022 00:29,30.0,25.81,25,67,66.23
24/02/2022 00:30,30.0,25.81,25,66,66.23
24/02/2022 00:31,30.0,25.81,25,67,66.23
24/02/2022 00:32,30.0,25.81,25,67,66.23
24/02/2022 00:33,30.0,25.81,25,66,66.23
24/02/2022 00:34,30.0,25.81,25,66,66.23
24/02/2022 00:35,30.0,25.81,25,67,66.23
24/02/2022 00:36,30.0,25.81,25,66,66.23
24/02/2022 00:37,30.0,25.81,25,66,66.23
24/02/2022 00:38,30.0,25.81,25,66,66.23
24/02/2022 00:39,30.0,25.81,25,67,66.23
24/02/2022 00:40,30.0,25.81,25,67,66.23
24/02/2022 00:41,30.0,25.81,25,67,66.23
24/02/2022 00:42,30.0,25.81,25,67,66.23
24/02/2022 00:43,29.0,25.81,25,67,66.23
24/02/2022 00:44,30.0,25.81,25,66,66.23
24/02/2022 00:45,30.0,25.81,25,66,66.23
24/02/2022 00:47,30.0,25.82,25,66,66.23
24/02/2022 00:48,30.0,25.82,25,66,66.23
24/02/2022 00:49,30.0,25.82,25,66,66.23
24/02/2022 00:50,30.0,25.82,25,65,66.23
24/02/2022 00:51,30.0,25.82,25,65,66.23
24/02/2022 00:52,30.0,26.04,26,65,66.64
24/02/2022 00:53,30.0,26.04,26,65,66.64
24/02/2022 00:54,30.0,26.04,26,66,66.64
24/02/2022 00:55,30.0,26.04,26,62,66.64
24/02/2022 00:56,30.0,26.04,26,66,66.64
24/02/2022 00:57,30.0,26.04,26,66,66.64
24/02/2022 00:58,30.0,26.04,26,61,66.64
24/02/2022 00:59,30.0,26.04,26,65,66.64
24/02/2022 01:00,30.0,26.04,26,66,66.64
24/02/2022 01:01,30.0,26.04,26,66,66.64
24/02/2022 01:02,30.0,26.04,26,66,66.64
24/02/2022 01:03,30.0,26.04,26,66,66.64
24/02/2022 01:04,30.0,26.04,26,66,66.64
24/02/2022 01:05,30.0,26.04,26,67,66.64
24/02/2022 01:06,30.0,26.04,26,66,66.64
24/02/2022 01:07,30.0,26.04,26,67,66.64
24/02/2022 01:08,30.0,26.04,26,67,66.64
24/02/2022 01:09,30.0,26.04,26,67,66.64
24/02/2022 01:10,31.0,26.05,26,67,66.64
24/02/2022 01:11,30.0,26.05,26,66,66.64
24/02/2022 01:12,30.0,26.05,26,67,66.64
24/02/2022 01:13,30.0,26.05,26,67,66.64
24/02/2022 01:14,30.0,26.05,26,66,66.64
24/02/2022 01:16,30.0,26.05,26,67,66.64
24/02/2022 01:17,30.0,26.05,26,67,66.64
24/02/2022 01:18,30.0,26.05,26,67,66.64
24/02/2022 01:19,30.0,26.05,26,66,66.64
24/02/2022 01:20,30.0,26.05,26,67,66.64
24/02/2022 01:21,30.0,26.05,26,67,66.64
24/02/2022 01:22,30.0,26.31,26,67,67.04
24/02/2022 01:23,30.0,26.31,26,67,67.04
24/02/2022 01:24,30.0,26.31,26,67,67.04
24/02/2022 01:25,30.0,26.31,26,67,67.04
24/02/2022 01:26,30.0,26.31,26,67,67.04
24/02/2022 01:27,30.0,26.31,26,67,67.04
24/02/2022 01:28,30.0,26.31,26,68,67.04
24/02/2022 01:29,30.0,26.31,26,68,67.04
24/02/2022 01:30,30.0,26.31,26,68,67.04
24/02/2022 01:31,30.0,26.31,26,68,67.04
24/02/2022 01:32,30.0,26.32,26,68,67.04
24/02/2022 01:33,30.0,26.32,26,68,67.04
24/02/2022 01:34,30.0,26.32,26,68,67.04
24/02/2022 01:35,30.0,26.32,26,68,67.04
24/02/2022 01:36,30.0,26.32,26,68,67.04
24/02/2022 01:37,30.0,26.32,26,68,67.04
24/02/2022 01:38,30.0,26.32,26,68,67.04
24/02/2022 01:39,30.0,26.32,26,68,67.04
24/02/2022 01:40,30.0,26.32,26,68,67.04
24/02/2022 01:41,30.0,26.32,26,67,67.04
24/02/2022 01:42,30.0,26.32,26,67,67.04
24/02/2022 01:44,30.0,26.32,26,67,67.04
24/02/2022 01:45,30.0,26.32,26,63,67.04
24/02/2022 01:46,30.0,26.32,26,66,67.04
24/02/2022 01:47,30.0,26.32,26,65,67.04
24/02/2022 01:48,30.0,26.32,26,66,67.04
24/02/2022 01:49,30.0,26.32,26,66,67.04
24/02/2022 01:50,30.0,26.32,26,65,67.04
24/02/2022 01:51,30.0,26.32,26,65,67.04
24/02/2022 01:52,30.0,26.61,26,65,67.43
24/02/2022 01:53,30.0,26.61,26,65,67.43
24/02/2022 01:54,30.0,26.62,26,66,67.43
24/02/2022 01:55,30.0,26.62,26,62,67.43
24/02/2022 01:56,30.0,26.62,26,66,67.43
24/02/2022 01:57,30.0,26.62,26,66,67.43
24/02/2022 01:58,30.0,26.62,26,66,67.43
24/02/2022 01:59,30.0,26.62,26,66,67.43
24/02/2022 02:00,30.0,26.62,26,66,67.43
24/02/2022 02:01,30.0,26.62,26,66,67.43
24/02/2022 02:02,30.0,26.62,26,66,67.43
24/02/2022 02:03,31.0,26.62,26,67,67.43
24/02/2022 02:04,30.0,26.62,26,66,67.43
24/02/2022 02:05,30.0,26.62,26,66,67.43
24/02/2022 02:06,30.0,26.62,26,66,67.43
24/02/2022 02:07,30.0,26.62,26,66,67.43
24/02/2022 02:08,30.0,26.62,26,67,67.43
24/02/2022 02:09,30.0,26.62,26,66,67.43
24/02/2022 02:10,31.0,26.62,26,67,67.43
24/02/2022 02:11,30.0,26.62,26,66,67.43
24/02/2022 02:13,30.0,26.62,26,65,67.43
24/02/2022 02:14,30.0,26.62,26,66,67.43
24/02/2022 02:15,30.0,26.62,26,66,67.43
24/02/2022 02:16,30.0,26.62,26,66,67.43
24/02/2022 02:17,30.0,26.62,26,66,67.44
24/02/2022 02:18,30.0,26.62,26,66,67.44
24/02/2022 02:19,30.0,26.62,26,66,67.44
24/02/2022 02:20,30.0,26.62,26,66,67.44
24/02/2022 02:21,30.0,26.62,26,66,67.44
24/02/2022 02:22,30.0,26.94,26,66,67.79
24/02/2022 02:23,30.0,26.94,26,66,67.79
24/02/2022 02:24,30.0,26.94,26,66,67.79
24/02/2022 02:25,30.0,26.94,26,66,67.79
24/02/2022 02:26,30.0,26.94,26,66,67.79
24/02/2022 02:27,30.0,26.94,26,65,67.79
24/02/2022 02:28,30.0,26.94,26,65,67.79
24/02/2022 02:29,30.0,26.94,26,65,67.79
24/02/2022 02:30,30.0,26.94,26,65,67.79
24/02/2022 02:31,30.0,26.94,26,65,67.79
24/02/2022 02:32,30.0,26.94,26,65,67.79
24/02/2022 02:33,30.0,26.94,26,65,67.79
24/02/2022 02:34,30.0,26.94,26,66,67.79
24/02/2022 02:35,30.0,26.94,26,66,67.79
24/02/2022 02:36,30.0,26.94,26,66,67.79
24/02/2022 02:37,30.0,26.94,26,66,67.79
24/02/2022 02:38,30.0,26.94,26,66,67.79
24/02/2022 02:39,30.0,26.94,26,66,67.79
24/02/2022 02:40,30.0,26.94,26,66,67.79
24/02/2022 02:42,30.0,26.94,26,66,67.79
